_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3007,167199549,17222771,14,2017-11-17T13:25:00,"Moultrie St & 5th Ave Pittsburgh, PA 15219",N,Bluff,2,CRIM MISCHIEF,3304 Criminal Mischief. / 607.03 Discharging Firearm or Airgun,103,6,3,-79.9742609022548,40.4380121350848
3008,167235851,17223479,6,2017-11-18T14:00:00,"S 22nd St & E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle,1609,3,4,-79.9746388382785,40.428412853685
3009,167257564,17224078,6,2017-11-19T11:19:00,"100 Block Overlook Dr Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1413,5,3,-79.9459634424157,40.4348007345928
3010,167262072,17224183,26,2017-11-19T15:47:00,"E CARSON St & S 17TH St Pittsburgh, PA 15203",Y,South Side Flats,3,RETALIATION FOR PAST OFF ACTION,4703 Operation of Vehicle without Official Certif. of Inspection / 9501 Bench Warrant / 1543 Driving While Operating Privilege is Suspended or Revoked.,1702,3,4,-79.9820475831091,40.4288349258856
3011,168108125,17234167,10,2017-12-05T09:16:00,"N Lang Ave & Frankstown Ave Pittsburgh, PA 15208",Y,Homewood North,5,RESIST ARREST/OTHER LAW ENFORC,5104 Resisting Arrest or Other Law Enforcement. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks / 601.16 Public Urination And Defecation,1301,9,2,-79.8985283794999,40.4579057762132
3012,168348096,17235957,6,2017-12-07T19:00:00,"5900 Block Centre Ave Pittsburgh, PA 15232",N,Shadyside,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,705,8,2,-79.9274088518959,40.4591906034404
3013,168351083,17235834,9,2017-12-07T15:45:00,"200 Block N Craig St Pittsburgh, PA 15213",Y,North Oakland,4,FORGERY,4101 Forgery. / 4105(a)(1) Bad Checks / 901 Criminal Attempt / 903 Criminal Conspiracy.,507,8,3,-79.9506632605851,40.4499459844162
3014,168352347,17236056,3,2017-12-07T21:32:00,"5700 Block Baum Blvd Pittsburgh, PA 15206",N,East Liberty,5,ROBBERY,3701 Robbery.,1115,7,2,-79.9337698352959,40.4583074633231
3015,168372682,17236368,17,2017-12-08T11:15:00,Zone 5,N,,5,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
3016,168374344,17236428,10,2017-12-08T12:00:00,"700 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",1803,3,4,-79.9954853854679,40.4215110126646
3017,168376477,17236453,14,2017-12-08T12:30:00,"80 Block Knox Ave Pittsburgh, PA 15210",N,Knoxville,3,CRIM MISCHIEF,3304 Criminal Mischief.,3001,3,4,-79.9906913664672,40.416571987717
3018,168377661,17236399,10,2017-12-07T10:00:00,"1100 Block Buente St Pittsburgh, PA 15212",N,Spring Hill-City View,1,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304 Criminal Mischief. / 2709.A3 HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",2620,1,1,-79.9955448267625,40.4666165793228
3066,-3147000075,17224634,0,2017-11-20T11:00:00,"600 Block wood St Pittsburgh, PA 15222",Y,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,6,6,-79.9994235123991,40.4420920520399
3019,168379731,17236512,99,2017-12-08T14:00:00,"3400 Block Shadeland Ave Pittsburgh, PA 15212",N,Brighton Heights,1,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),2703,1,1,-80.0333233681386,40.4773449724208
3020,168395270,17236654,18,2017-12-08T17:59:00,"100 Block Zara St Pittsburgh, PA 15210",Y,Knoxville,3,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession,3001,3,4,-79.9881188149256,40.4158577001062
3021,168397682,17236516,6,2017-11-20T12:00:00,"2500 Block Library Rd Pittsburgh, PA 15234",N,Overbrook,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,3207,4,4,-79.996118235014,40.3822415932315
3022,168398290,17236593,10,2017-12-05T04:00:00,"7200 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,SIMPLE ASSAULT,2701 Simple Assault.,1303,9,2,-79.897028104535,40.4554700901795
3023,168402020,17236688,99,2017-12-08T19:06:00,"100 Block Beam Way Pittsburgh, PA 15211",N,Mount Washington,3,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1914,2,5,-80.0074005702025,40.4302164099665
3024,168402138,17236697,6,2017-12-08T19:21:00,"Market St & Forbes Ave Pittsburgh, PA 15222",Y,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 3925 Receiving Stolen Property.,201,6,6,-80.0021899113516,40.4405836266726
3025,168407449,17236975,99,2017-12-09T03:45:00,"300 Block N Braddock Ave Pittsburgh, PA 15208",N,Point Breeze North,4,AIDED CASE,9497 Aided Case,1405,9,2,-79.8927981107979,40.4496466570257
3026,168422905,17237272,0,2017-12-09T16:14:00,"1700 Block Harpster St Pittsburgh, PA 15212",N,Troy Hill,1,99,"9999 9999 - (Misc. Incident): Entered Vehicle without the consent of the owner, but actor did not steal anything",2406,1,1,-79.9837611832679,40.4649116656901
3027,167263396,17224200,5,2017-11-19T16:12:00,"2500 Block Perrysville Ave Pittsburgh, PA 15214",N,Perry South,1,BURGLARY,3502 Burglary.,2614,6,1,-80.0079408224949,40.4697140019294
3028,-2919003203,17224215,99,2017-11-19T16:50:00,"100 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,AIDED CASE,9497 Aided Case,201,6,6,-80.0028732555481,40.4414061597312
3029,167270480,17224347,99,2017-11-19T21:09:00,"600 Block Rossmore Ave Pittsburgh, PA 15226",N,Brookline,6,AIDED CASE,9497 Aided Case,1919,4,4,-80.0213471187032,40.3969215158849
3030,167271464,17224363,3,2017-11-19T21:32:00,"5700 Block Baum Blvd Pittsburgh, PA 15206",N,East Liberty,5,ROBBERY,3701 Robbery.,1115,7,2,-79.9337698352959,40.4583074633231
3031,167272023,17224386,27,2017-11-19T22:30:00,"1000 Block Smithton Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2715,1,1,-80.0250702771976,40.4745732721462
3032,167288549,17224530,6,2017-11-14T22:00:00,"200 Block 7th St Pittsburgh, PA 15222",N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-80.0003161206048,40.4431884398291
3033,167296399,17224584,11,2017-11-17T23:59:00,"700 Block Valonia St Pittsburgh, PA 15220",N,Elliott,6,CREDIT CARDS,4106 Access Device Fraud,2020,2,5,-80.0350890635026,40.4449454626038
3034,167297378,17224602,6,2017-11-20T09:30:00,"5700 Block Elgin St Pittsburgh, PA 15206",N,Highland Park,5,THEFT FROM AUTO,3934 Theft from Vehicle,1102,7,2,-79.9211619036921,40.4769642685441
3035,167300572,17224627,11,2017-11-19T23:59:00,"7300 Block Race St Pittsburgh, PA 15208",N,Homewood North,5,CREDIT CARDS,4106 Access Device Fraud,1302,9,2,-79.8935035003414,40.4581244120822
3036,167302411,17224638,0,2017-11-20T11:23:00,"1000 Block N Negley Ave Pittsburgh, PA 15206",N,Highland Park,5,99,2709(a)(6) Harassment Communicates Repeatedly at Extreme Hours,1102,7,2,-79.9247280741542,40.4742755446102
3037,167314587,17224668,6,2017-11-20T05:20:00,"1400 Block Pennsylvania Ave Pittsburgh, PA 15233",N,Manchester,1,THEFT FROM AUTO,3934 Theft from Vehicle,2107,6,1,-80.0265920850234,40.45433611614
3038,167922908,17231586,0,2017-12-01T11:50:00,"900 Block Fordham St Pittsburgh, PA 15226",Y,Brookline,6,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,1918,4,4,-80.0221122205732,40.3905548520743
3039,168126623,17234296,0,2017-12-05T13:15:00,"100 Block Allegheny Sq W Pittsburgh, PA 15212",N,Lincoln-Lemington-Belmar,1,99,9999 9999 - (Misc. Incident): ,1203,1,1,-80.007513854008,40.4527021975424
3040,168154804,17233889,6,2017-12-04T19:10:00,"S 14th St & E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle,1702,3,4,-79.9841457396827,40.4287991788365
3041,168223367,17235101,18,2017-12-06T13:45:00,"2200 Block Palm Beach Ave Pittsburgh, PA 15216",Y,Beechview,6,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,1920,4,5,-80.026272970374,40.4038238718659
3042,167032303,17221092,10,2017-11-15T08:45:00,"South Side Ave & Luella St Pittsburgh, PA 15212",Y,Spring Hill-City View,1,HARRASSMENT,2709 Harassment (Non-Specific),2620,1,1,-79.9977379590749,40.4700004125534
3043,167269123,17224350,27,2017-11-19T19:15:00,"W Carson St & West End Cir Ramp Pittsburgh, PA 15219",Y,South Shore,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1921,2,5,-80.0278079343577,40.4438050174134
3044,167274215,17222403,10,2017-11-16T23:54:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Middle Hill,2,RECKLESSLY ENDANGER ANOTH PER,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2705 Recklessly Endangering Another Person. / 2709(a)(4) Harassment Communicates Prohibited Acts / 3304(a)(2) CRIMINAL MISCHIEF- Tamper With Property (So As To Endanger Person or Property)",501,6,6,-79.9963009852286,40.4346965877756
3045,167276886,17223977,0,2017-11-19T06:17:00,"4500 Block Penn Ave Pittsburgh, PA 15201",N,Bloomfield,5,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment,903,7,2,-79.9521499262096,40.4661952262781
3046,-2848057121,17224529,99,2017-11-20T08:03:00,"900 Block Haslage Ave Pittsburgh, PA 15212",N,Spring Hill-City View,1,FALSE BURGLAR ALARM,9488 False  Burglar Alarm,2620,1,1,-79.9967149296519,40.4603374792904
3047,167326971,17224734,6,2017-11-18T18:00:00,"2900 Block Noblestown Rd Pittsburgh, PA 15205",N,East Carnegie,6,THEFT FROM AUTO,3934 Theft from Vehicle,2805,2,5,-80.0691250905929,40.420688558992
3048,167338111,17224829,0,2017-11-20T15:45:00,"Blvd Of The Allies & Liberty Brg Pittsburgh, PA 15219",N,Bluff,2,99,9999 9999 - (Misc. Incident): ,103,6,6,-79.9947069659437,40.4358080447056
3049,167339458,17224849,6,2017-11-20T15:11:00,"7100 Block Bennett St Pittsburgh, PA 15208",N,Homewood South,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1303,9,2,-79.898896714294,40.4569146090573
3050,168046433,17233588,99,2017-12-04T11:25:00,"4000 Block Brandon Rd Pittsburgh, PA 15212",N,Brighton Heights,1,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,2708,1,1,-80.0405329435496,40.4884188315752
3051,168162176,17234560,10,2017-12-01T09:40:00,"300 Block Cedar Ave Pittsburgh, PA 15212",N,East Allegheny,1,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",2304,1,1,-80.0008438918365,40.4508927214405
3052,168175517,17234436,18,2017-12-05T16:17:00,"Liberty Tunl & P J Mc Ardle Rdwy Pittsburgh, PA 15211",Y,Beltzhoover,3,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 3802(d)(2) DUI - Drug - Impaired Ability / 3802(a)(1) DUI - General Impairment,1809,3,5,-79.9992950472776,40.4291580782127
3053,168175643,17234645,99,2017-12-05T22:56:00,"7th St Brg Pittsburgh, PA 15222",Y,North Shore,1,AIDED CASE,9497 Aided Case,2205,,,0.0,0.0
3054,168175726,17234624,6,2017-12-05T21:52:00,"200 Block Atwood St Pittsburgh, PA 15213",Y,Central Oakland,4,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise / 3925 Receiving Stolen Property. / 13(a)(32) Paraphernalia - Use or Possession / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",405,3,3,-79.9568888662713,40.4404204065315
3055,168178738,17234681,99,2017-12-06T00:40:00,"700 Block Loretta St Pittsburgh, PA 15217",N,Greenfield,4,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),1517,5,3,-79.933340627864,40.4210113096428
3056,168179056,17234679,0,2017-12-06T00:33:00,"300 Block W Carson St Pittsburgh, PA 15220",Y,West End,6,AGRICULTURAL VANDALISM,3309 Driving on Roadways Laned for Traffic. / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16% / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3802(a)(1) DUI - General Impairment / 3736 Reckless Driving,2019,3,4,-79.9977955236027,40.4296135692284
3057,168207486,17234911,29,2017-12-06T12:00:00,"6300 Block Stanton Ave Pittsburgh, PA 15206",N,Highland Park,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1106,7,2,-79.9166880147919,40.4682780858944
3058,167264040,17224245,0,2017-11-19T17:43:00,"2700 Block Oakley Way Pittsburgh, PA 15203",N,South Side Slopes,3,99,9999 9999 - (Misc. Incident): ,1608,3,4,-79.969395746621,40.4217845215888
3059,167264674,17224249,18,2017-11-19T17:34:00,"Vinecliffe St & Wyoming St Pittsburgh, PA 15211",Y,Mount Washington,3,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount,1914,2,5,-80.006472125554,40.4305146522163
3060,167265163,17224225,18,2017-11-19T16:52:00,"2200 Block Somers Dr Pittsburgh, PA 15219",Y,Bedford Dwellings,2,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount,509,6,3,-79.975687028159,40.4494224915435
3061,-3058012766,17224243,27,2017-11-19T17:05:00,"Stanwix St & Blvd Of The Allies Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,201,6,6,-80.0050212986228,40.4395989257133
3062,167268077,17223905,27,2017-11-19T02:47:00,"2100 Block Peekskill St Pittsburgh, PA 15214",N,Fineview,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2509,6,1,-80.0028683864062,40.4657524897336
3063,167276510,17223872,14,2017-11-19T01:40:00,"Centre Ave & Morewood Ave Pittsburgh, PA 15213",N,Shadyside,4,CRIM MISCHIEF,3304 Criminal Mischief.,709,8,2,-79.9444483309337,40.4541599836321
3064,-2848057093,17224434,26,2017-11-20T01:00:00,"2100 Block Rhine St Pittsburgh, PA 15212",N,Spring Hill-City View,1,UNLAWFUL CONTACT OR COMMUNICATION W MINOR,6318 Unlawful Contact/Communication w/ Minor,2620,1,1,-79.9936768740834,40.4666167568299
3065,167279909,17224485,99,2017-11-20T05:02:00,"200 Block S Mathilda St Pittsburgh, PA 15224",N,Bloomfield,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),809,7,2,-79.9467915797758,40.4650242692649
3067,168406997,17236984,13,2017-12-09T03:15:00,"6500 Block Hamilton Ave Pittsburgh, PA 15206",Y,Larimer,5,RECEIVING STOLEN PROPERTY,"3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",1208,9,2,-79.9142624270936,40.4589844698299
3068,-2917015253,17221831,27,2017-11-16T08:45:00,"2600 Block Norwood Ave Pittsburgh, PA 15214",N,Perry South,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2615,6,1,-80.0126345906302,40.4702393180542
3069,168114933,17234251,27,2017-12-01T18:00:00,"100 Block Bakery Square Blvd Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1201,9,2,-79.9153437592206,40.4560814306125
3070,168119741,17234306,6,2017-12-05T07:30:00,"2100 Block Sarah St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle,1609,3,4,-79.9761196221983,40.4274225915687
3071,168425402,17237382,0,2017-12-09T19:21:00,"500 Block East Ohio St Pittsburgh, PA 15212",N,East Allegheny,1,99,9999 9999 - (Misc. Incident): LANDLORD/TENANT DISPUTE,2304,1,1,-80.0005752791284,40.453539170738
3072,168427704,17237338,4,2017-12-09T18:09:00,"500 Block William Penn Pl Pittsburgh, PA 15219",Y,Central Business District,2,AGG-ASSAULT,2702 Aggravated Assault. / 3921 Theft by Unlawful Taking or Disposition. / 3503(b)(1)(i) Actual Communication,201,6,6,-79.9971460293346,40.4404422029403
3073,168444378,17237567,5,2017-12-10T01:35:00,"100 Block S 16th St Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary. / 2706 Terroristic Threats. / 2701 Simple Assault. / 2709.1 Stalking Conduct or Repeatedly Acts Including Follows,1702,3,4,-79.9831059586849,40.4284385679567
3074,168456268,17237775,27,2017-12-10T12:00:00,"200 Block Rothman St Pittsburgh, PA 15210",N,Arlington,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1603,3,4,-79.9728201287001,40.4156527012137
3075,168459652,17237822,17,2017-12-10T05:00:00,Zone 5,N,,5,INDECENT EXPOSURE,3127 Indecent Exposure.,,,,,
3076,-3065001196,17237841,99,2017-12-10T14:26:00,"900 Block Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,LOST PROPERTY,9504 Lost Property,201,6,6,-79.9980435616025,40.4436106989761
3077,168461354,17237859,9,2017-12-10T15:44:00,"Market Pl Pittsburgh, PA 15222",N,Central Business District,2,FORGERY,4101 Forgery.,201,6,6,-80.0045671105174,40.4378502645622
3078,168468807,17237997,2,2017-12-08T20:15:00,Zone 4,N,,4,RAPE,3121 Rape.,,,,,
3079,166978202,17220611,99,2017-11-14T15:12:00,"3400 Block Shadeland Ave Pittsburgh, PA 15212",N,Brighton Heights,1,FOUND PROPERTY,9489 Found Property,2703,1,1,-80.0333233681386,40.4773449724208
3080,167324575,17224720,0,2017-11-20T13:40:00,"300 Block Kaercher St Pittsburgh, PA 15207",N,Greenfield,4,99,9999 9999 - (Misc. Incident): Scam call,1516,5,3,-79.9467602058634,40.4233103890278
3081,167330968,17224716,6,2017-11-20T12:00:00,"7100 Block Monticello St Pittsburgh, PA 15208",N,Homewood North,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1302,9,2,-79.8976538990715,40.4599606604241
3082,167334894,17223846,24,2017-11-19T01:35:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,DISORDERLY CONDUCT,5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,1702,3,4,-79.9833067062384,40.4286848326994
3083,167394296,17225043,0,2017-11-20T22:16:00,"900 Block Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,99,3742 Accidents Involving Death or Personal Injury,201,6,6,-79.9980435616025,40.4436106989761
3084,167394490,17225424,10,2017-11-21T15:19:00,"600 Block Pressley St Pittsburgh, PA 15212",N,East Allegheny,1,HARRASSMENT,2709 Harassment (Non-Specific),2304,1,1,-79.9986763529192,40.4522108528512
3085,167773941,17230121,0,2017-11-29T09:59:00,"100 Block W Elizabeth St Pittsburgh, PA 15207",N,Hazelwood,4,99,9999 9999 - (Misc. Incident): Dispute,1515,5,3,-79.9449488325203,40.4068652966906
3086,168244633,17235344,99,2017-12-06T21:22:00,"Madison Ave & Tripoli St Pittsburgh, PA 15212",N,East Allegheny,1,AIDED CASE,9497 Aided Case,2304,1,1,-79.9976249716077,40.4565794045572
3087,168305652,17235691,14,2017-12-07T04:00:00,"700 Block Mt Pleasant Rd Pittsburgh, PA 15214",N,Northview Heights,1,CRIM MISCHIEF,3304 Criminal Mischief.,2609,1,1,-79.9982379344882,40.4759917926842
3088,168332599,17235769,99,2017-12-07T13:29:00,"400 Block William St Mt. Oliver, PA 15210",N,Outside State,OSC,DRUG INVESTIGATION,9124 Drug Investigation,7799,2,5,-80.0034225909067,40.4280613839418
3089,168344935,17235855,5,2017-12-07T16:28:00,"3200 Block Kennett Sq Pittsburgh, PA 15213",Y,South Oakland,4,BURGLARY,3502 Burglary.,409,3,3,-79.9611730180714,40.4342996774035
3090,168351328,17235941,10,2017-12-07T18:27:00,"2200 Block Vodeli St Pittsburgh, PA 15216",N,Beechview,6,HARRASSMENT,2709(a) Harassment. / 3503(b.1)(i) Simple Trespasser -- threatening or terrorizing the owner or occupant of the premises,1920,4,5,-80.0282945861081,40.4037922861324
3114,167344323,17224959,3,2017-11-20T20:10:00,"Sellers St & Emerson St Pittsburgh, PA 15206",N,Shadyside,4,ROBBERY,3701 Robbery.,706,8,2,-79.9236340930753,40.4546555679065
3091,167049616,17221196,27,2017-11-15T10:00:00,"2000 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,501,6,3,-79.9799790972965,40.4435809421476
3092,167343814,17224926,10,2017-11-20T19:17:00,"Cedarcove St & Steiner St Pittsburgh, PA 15227",Y,Carrick,3,HARRASSMENT,2709(a) Harassment.,2904,4,4,-79.9737670742668,40.3898877568287
3093,167345869,17224934,13,2017-11-20T20:00:00,"2100 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 9999 9999 - (Misc. Incident): ,2902,4,4,-79.9873509109817,40.3918325155502
3094,-2848067166,17225275,14,2017-11-21T02:00:00,"200 Block E General Robinson St Pittsburgh, PA 15212",N,Regent Square,1,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1410,1,6,-80.0061129659297,40.4480088734383
3095,167379522,17225308,99,2017-11-21T11:04:00,"900 Block Agnew Rd Pittsburgh, PA 15207",N,Hays,4,AIDED CASE,9497 Aided Case,3101,5,3,-79.9661893296349,40.4002390628243
